source_file,row_index,simulation,routes,avg_waiting_time,avg_queue_time,routes_list
simulation_results_allocated_stop_437CE05BCFE6248C_morning_peak1.csv,99,100,['A47X'],768.3760112429526,0.0,['A47X']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,0,1,['272A'],139.65244151495725,8.22309872133673,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,1,2,['272A'],152.75504949132286,11.936624557884397,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,2,3,['272A'],114.63571054255334,2.8751548489040912,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,3,4,['272A'],124.54115901785964,6.792467527743454,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,4,5,['272A'],143.7258351593387,6.080367950393284,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,5,6,['272A'],178.63477670608503,4.798390120051605,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,6,7,['272A'],200.47693096585945,9.176236540287926,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,7,8,['272A'],143.2837536305956,7.075864256004048,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,8,9,['272A'],175.7053792033189,5.951464052325025,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,9,10,['272A'],159.78149905658452,10.606885191531084,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,10,11,['272A'],174.96443018215643,11.392247305011605,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,11,12,['272A'],192.31862022989847,5.385957959515742,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,12,13,['272A'],173.53092753761197,2.281540280686386,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,13,14,['272A'],266.52004482966805,4.150445521643738,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,14,15,['272A'],117.06899449514556,2.2673474036938708,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,15,16,['272A'],144.07895598014457,10.7993170305088,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,16,17,['272A'],135.09016035534725,6.051906054965356,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,17,18,['272A'],169.40349591429606,8.982203231639598,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,18,19,['272A'],181.47784682003203,5.424695430987942,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,19,20,['272A'],192.8802188153598,2.305046042157461,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,20,21,['272A'],154.69197669268362,27.656204972063648,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,21,22,['272A'],154.6729840621164,12.476414418074128,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,22,23,['272A'],184.0861268166088,7.2376995273377664,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,23,24,['272A'],136.99843448069885,5.235403499699236,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,24,25,['272A'],198.0812533609891,11.651891190578077,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,25,26,['272A'],143.81442331008176,6.272175187305263,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,26,27,['272A'],216.398852983891,10.493251852450165,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,27,28,['272A'],152.18518038678977,5.122558361905683,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,28,29,['272A'],124.97216599453488,2.853951082662995,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,29,30,['272A'],118.05040048213878,5.580034272321809,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,30,31,['272A'],192.3007670858424,20.804233785233038,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,31,32,['272A'],194.54644643725965,13.574734176440714,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,32,33,['272A'],132.66489185266462,12.967542209402527,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,33,34,['272A'],132.335970554496,4.044719344600337,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,34,35,['272A'],185.75842422158507,5.273984214686827,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,35,36,['272A'],117.17848488654133,4.087394954818854,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,36,37,['272A'],109.37146513531992,6.190817419683477,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,37,38,['272A'],157.33754113291317,9.084014976910236,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,38,39,['272A'],150.62701597093513,15.062301465541472,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,39,40,['272A'],144.6339987353037,5.01516571982034,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,40,41,['272A'],168.13744195297318,5.497811565661558,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,41,42,['272A'],138.3924852142524,7.9248234257159,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,42,43,['272A'],121.26264537761512,1.8692320242673277,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,43,44,['272A'],247.91589672434085,8.781850836612387,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,44,45,['272A'],148.82329066796757,4.876926048043456,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,45,46,['272A'],179.8933845241464,6.483353425239716,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,46,47,['272A'],173.8934959452007,23.9844630394288,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,47,48,['272A'],164.3919165183986,12.909076263352906,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,48,49,['272A'],134.54552307107866,6.292944396229765,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,49,50,['272A'],127.72395831344286,5.361299539642114,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,50,51,['272A'],184.07899322860172,1.092897681992909,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,51,52,['272A'],153.29386058441634,10.983612029031775,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,52,53,['272A'],151.74751094976014,3.868866995769976,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,53,54,['272A'],177.931436766724,9.272247532276282,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,54,55,['272A'],168.3678297982492,13.220711536642057,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,55,56,['272A'],186.8882018747949,1.6533300045916657,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,56,57,['272A'],130.76461653594248,8.79388761807166,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,57,58,['272A'],165.8530959021734,6.907036447640814,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,58,59,['272A'],147.30379320238464,17.817510269608587,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,59,60,['272A'],144.52296408072607,7.513876581297163,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,60,61,['272A'],173.4594764112359,6.963390796453391,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,61,62,['272A'],134.4683796609531,6.520763315521972,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,62,63,['272A'],149.91609123826677,3.032687409453878,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,63,64,['272A'],243.18478555886412,20.685805304818626,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,64,65,['272A'],142.5446854430411,5.147538656921256,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,65,66,['272A'],174.70167436907494,5.116834877159405,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,66,67,['272A'],180.5891981258125,20.414743564909568,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,67,68,['272A'],157.16379625547805,6.4275489598824285,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,68,69,['272A'],169.54318562137354,6.132920687453923,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,69,70,['272A'],169.7937419010677,13.0219346410767,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,70,71,['272A'],166.50276413619298,4.005416667349736,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,71,72,['272A'],156.8022680922852,11.86099206928111,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,72,73,['272A'],140.79979131844578,3.27935537052642,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,73,74,['272A'],206.61172773302312,12.740380066283857,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,74,75,['272A'],174.49905894111933,1.7186823968163825,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,75,76,['272A'],224.98641040642792,21.548279979911293,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,76,77,['272A'],127.93184219631364,3.6010597731327283,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,77,78,['272A'],162.57693241878658,12.448394041414907,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,78,79,['272A'],197.64696207504525,19.35459328211772,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,79,80,['272A'],193.21466402686443,10.182757044546909,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,80,81,['272A'],125.86605311850988,13.375173320432388,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,81,82,['272A'],118.07589370953151,12.016344394058926,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,82,83,['272A'],152.48286153552664,40.12201962929761,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,83,84,['272A'],250.8909880264858,5.464323523412057,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,84,85,['272A'],193.96855341269733,2.723304758932821,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,85,86,['272A'],162.4651706502336,5.557473330103979,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,86,87,['272A'],174.0179071569689,12.330976790476196,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,87,88,['272A'],182.9028197161921,6.090824425887315,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,88,89,['272A'],189.50813891159623,6.258156616259727,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,89,90,['272A'],138.69591322782935,2.404839013880324,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,90,91,['272A'],149.8807893638347,2.291821466799403,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,91,92,['272A'],145.21159563750393,9.919609552928389,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,92,93,['272A'],204.95021170553187,5.89520616537076,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,93,94,['272A'],128.4667662652219,8.207898501385396,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,94,95,['272A'],248.91350284765156,8.286469846434024,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,95,96,['272A'],201.7680388068924,8.37033126110909,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,96,97,['272A'],179.3459521390304,18.781935711614143,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,97,98,['272A'],233.0527392710057,3.012211485064657,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,98,99,['272A'],131.9520687835028,15.417774869654496,['272A']
simulation_results_allocated_stop_B34F59A0270AEDA4_morning_peak1.csv,99,100,['272A'],176.21719561670398,9.200800625476042,['272A']
